"","reef_name","country","state_province_island","city_town","latitude","longitude","year","month","date_substrate","date_erddap","depth..m.","substrate_code","total","CRW_BAA","CRW_DHW","CRW_SST","CRW_SSTANOMALY"
"1","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-03,16,"HC",10,1,"0.0","28.92","1.52"
"2","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-08,16,"HC",10,1,"0.0","28.91","1.47"
"3","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-13,16,"HC",10,1,"0.0","28.78","1.3"
"4","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-18,16,"HC",10,1,"0.0","29.03","1.5"
"5","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-23,16,"HC",10,1,"0.0","28.78","1.21"
"6","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-28,16,"HC",10,1,"0.0","29.32","1.7"
"7","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-03,16,"HC",9,1,"0.0","28.92","1.52"
"8","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-08,16,"HC",9,1,"0.0","28.91","1.47"
"9","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-13,16,"HC",9,1,"0.0","28.78","1.3"
"10","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-18,16,"HC",9,1,"0.0","29.03","1.5"
"11","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-23,16,"HC",9,1,"0.0","28.78","1.21"
"12","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-28,16,"HC",9,1,"0.0","29.32","1.7"
"13","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-03,16,"HC",8,1,"0.0","28.92","1.52"
"14","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-08,16,"HC",8,1,"0.0","28.91","1.47"
"15","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-13,16,"HC",8,1,"0.0","28.78","1.3"
"16","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-18,16,"HC",8,1,"0.0","29.03","1.5"
"17","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-23,16,"HC",8,1,"0.0","28.78","1.21"
"18","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-28,16,"HC",8,1,"0.0","29.32","1.7"
"19","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-03,16,"HC",11,1,"0.0","28.92","1.52"
"20","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-08,16,"HC",11,1,"0.0","28.91","1.47"
"21","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-13,16,"HC",11,1,"0.0","28.78","1.3"
"22","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-18,16,"HC",11,1,"0.0","29.03","1.5"
"23","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-23,16,"HC",11,1,"0.0","28.78","1.21"
"24","Mushroom Garden Line 2","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2005,6,2005-06-12,2005-06-28,16,"HC",11,1,"0.0","29.32","1.7"
"25","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-03,10,"HC",19,NA,"NaN","NaN","NaN"
"26","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-08,10,"HC",19,NA,"NaN","NaN","NaN"
"27","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-13,10,"HC",19,NA,"NaN","NaN","NaN"
"28","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-18,10,"HC",19,NA,"NaN","NaN","NaN"
"29","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-23,10,"HC",19,NA,"NaN","NaN","NaN"
"30","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-28,10,"HC",19,NA,"NaN","NaN","NaN"
"31","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-03,10,"HC",25,NA,"NaN","NaN","NaN"
"32","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-08,10,"HC",25,NA,"NaN","NaN","NaN"
"33","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-13,10,"HC",25,NA,"NaN","NaN","NaN"
"34","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-18,10,"HC",25,NA,"NaN","NaN","NaN"
"35","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-23,10,"HC",25,NA,"NaN","NaN","NaN"
"36","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-28,10,"HC",25,NA,"NaN","NaN","NaN"
"37","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-03,10,"HC",12,NA,"NaN","NaN","NaN"
"38","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-08,10,"HC",12,NA,"NaN","NaN","NaN"
"39","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-13,10,"HC",12,NA,"NaN","NaN","NaN"
"40","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-18,10,"HC",12,NA,"NaN","NaN","NaN"
"41","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-23,10,"HC",12,NA,"NaN","NaN","NaN"
"42","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-28,10,"HC",12,NA,"NaN","NaN","NaN"
"43","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-03,10,"HC",16,NA,"NaN","NaN","NaN"
"44","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-08,10,"HC",16,NA,"NaN","NaN","NaN"
"45","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-13,10,"HC",16,NA,"NaN","NaN","NaN"
"46","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-18,10,"HC",16,NA,"NaN","NaN","NaN"
"47","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-23,10,"HC",16,NA,"NaN","NaN","NaN"
"48","Pos Chiquito","Aruba","","Pos Chiquito",12.5,-70,2006,6,2006-06-21,2006-06-28,10,"HC",16,NA,"NaN","NaN","NaN"
"49","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,3,"HC",11,0,"0.0","28.14","1.46"
"50","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,3,"HC",11,0,"0.0","28.25","1.45"
"51","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,3,"HC",11,0,"0.0","27.900000000000002","0.98"
"52","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,3,"HC",11,0,"0.0","27.92","0.92"
"53","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,3,"HC",11,0,"0.0","28.17","1.09"
"54","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,3,"HC",11,1,"0.0","28.59","1.43"
"55","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,3,"HC",16,0,"0.0","28.14","1.46"
"56","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,3,"HC",16,0,"0.0","28.25","1.45"
"57","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,3,"HC",16,0,"0.0","27.900000000000002","0.98"
"58","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,3,"HC",16,0,"0.0","27.92","0.92"
"59","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,3,"HC",16,0,"0.0","28.17","1.09"
"60","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,3,"HC",16,1,"0.0","28.59","1.43"
"61","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,3,"HC",5,0,"0.0","28.14","1.46"
"62","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,3,"HC",5,0,"0.0","28.25","1.45"
"63","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,3,"HC",5,0,"0.0","27.900000000000002","0.98"
"64","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,3,"HC",5,0,"0.0","27.92","0.92"
"65","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,3,"HC",5,0,"0.0","28.17","1.09"
"66","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,3,"HC",5,1,"0.0","28.59","1.43"
"67","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,3,"HC",5,0,"0.0","28.14","1.46"
"68","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,3,"HC",5,0,"0.0","28.25","1.45"
"69","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,3,"HC",5,0,"0.0","27.900000000000002","0.98"
"70","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,3,"HC",5,0,"0.0","27.92","0.92"
"71","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,3,"HC",5,0,"0.0","28.17","1.09"
"72","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,3,"HC",5,1,"0.0","28.59","1.43"
"73","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-04,10,"HC",2,0,"0.0","26.88","0.2"
"74","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-09,10,"HC",2,0,"0.0","27.0","0.2"
"75","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-14,10,"HC",2,0,"0.0","26.91","-0.01"
"76","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-19,10,"HC",2,0,"0.0","26.87","-0.13"
"77","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-24,10,"HC",2,0,"0.0","26.46","-0.62"
"78","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-29,10,"HC",2,0,"0.0","27.5","0.34"
"79","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-04,10,"HC",2,0,"0.0","26.88","0.2"
"80","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-09,10,"HC",2,0,"0.0","27.0","0.2"
"81","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-14,10,"HC",2,0,"0.0","26.91","-0.01"
"82","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-19,10,"HC",2,0,"0.0","26.87","-0.13"
"83","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-24,10,"HC",2,0,"0.0","26.46","-0.62"
"84","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-29,10,"HC",2,0,"0.0","27.5","0.34"
"85","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-04,10,"HC",2,0,"0.0","26.88","0.2"
"86","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-09,10,"HC",2,0,"0.0","27.0","0.2"
"87","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-14,10,"HC",2,0,"0.0","26.91","-0.01"
"88","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-19,10,"HC",2,0,"0.0","26.87","-0.13"
"89","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-24,10,"HC",2,0,"0.0","26.46","-0.62"
"90","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-29,10,"HC",2,0,"0.0","27.5","0.34"
"91","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-04,10,"HC",2,0,"0.0","26.88","0.2"
"92","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-09,10,"HC",2,0,"0.0","27.0","0.2"
"93","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-14,10,"HC",2,0,"0.0","26.91","-0.01"
"94","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-19,10,"HC",2,0,"0.0","26.87","-0.13"
"95","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-24,10,"HC",2,0,"0.0","26.46","-0.62"
"96","George Dog ""Bronco Billy""","Virgin Islands (British)","","",18.5,-64.5,2004,5,2004-05-19,2004-05-29,10,"HC",2,0,"0.0","27.5","0.34"
"97","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,20,"HC",1,0,"0.0","26.91","0.55"
"98","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,20,"HC",1,0,"0.0","26.740000000000002","0.49"
"99","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,20,"HC",1,0,"0.0","26.36","0.22"
"100","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,20,"HC",1,0,"0.0","26.52","0.47000000000000003"
"101","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,20,"HC",1,0,"0.0","27.13","1.1500000000000001"
"102","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,20,"HC",1,0,"0.0","26.63","0.72"
"103","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,20,"HC",0,0,"0.0","26.91","0.55"
"104","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,20,"HC",0,0,"0.0","26.740000000000002","0.49"
"105","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,20,"HC",0,0,"0.0","26.36","0.22"
"106","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,20,"HC",0,0,"0.0","26.52","0.47000000000000003"
"107","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,20,"HC",0,0,"0.0","27.13","1.1500000000000001"
"108","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,20,"HC",0,0,"0.0","26.63","0.72"
"109","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,20,"HC",0,0,"0.0","26.91","0.55"
"110","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,20,"HC",0,0,"0.0","26.740000000000002","0.49"
"111","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,20,"HC",0,0,"0.0","26.36","0.22"
"112","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,20,"HC",0,0,"0.0","26.52","0.47000000000000003"
"113","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,20,"HC",0,0,"0.0","27.13","1.1500000000000001"
"114","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,20,"HC",0,0,"0.0","26.63","0.72"
"115","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,20,"HC",0,0,"0.0","26.91","0.55"
"116","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,20,"HC",0,0,"0.0","26.740000000000002","0.49"
"117","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,20,"HC",0,0,"0.0","26.36","0.22"
"118","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,20,"HC",0,0,"0.0","26.52","0.47000000000000003"
"119","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,20,"HC",0,0,"0.0","27.13","1.1500000000000001"
"120","Los Negros Seaward","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,20,"HC",0,0,"0.0","26.63","0.72"
"121","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-04,10,"HC",4,0,"0.0","27.39","0.14"
"122","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-09,10,"HC",4,0,"0.0","27.69","0.36"
"123","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-14,10,"HC",4,0,"0.0","27.66","0.26"
"124","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-19,10,"HC",4,0,"0.0","27.78","0.31"
"125","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-24,10,"HC",4,0,"0.0","27.650000000000002","0.13"
"126","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-29,10,"HC",4,0,"0.0","27.76","0.18"
"127","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-04,10,"HC",2,0,"0.0","27.39","0.14"
"128","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-09,10,"HC",2,0,"0.0","27.69","0.36"
"129","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-14,10,"HC",2,0,"0.0","27.66","0.26"
"130","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-19,10,"HC",2,0,"0.0","27.78","0.31"
"131","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-24,10,"HC",2,0,"0.0","27.650000000000002","0.13"
"132","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-29,10,"HC",2,0,"0.0","27.76","0.18"
"133","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-04,10,"HC",3,0,"0.0","27.39","0.14"
"134","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-09,10,"HC",3,0,"0.0","27.69","0.36"
"135","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-14,10,"HC",3,0,"0.0","27.66","0.26"
"136","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-19,10,"HC",3,0,"0.0","27.78","0.31"
"137","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-24,10,"HC",3,0,"0.0","27.650000000000002","0.13"
"138","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-29,10,"HC",3,0,"0.0","27.76","0.18"
"139","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-04,10,"HC",1,0,"0.0","27.39","0.14"
"140","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-09,10,"HC",1,0,"0.0","27.69","0.36"
"141","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-14,10,"HC",1,0,"0.0","27.66","0.26"
"142","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-19,10,"HC",1,0,"0.0","27.78","0.31"
"143","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-24,10,"HC",1,0,"0.0","27.650000000000002","0.13"
"144","George Dog Island","Virgin Islands (British)","","",18.5,-64.5,2002,6,2002-06-26,2002-06-29,10,"HC",1,0,"0.0","27.76","0.18"
"145","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-03,3.5,"HC",8,1,"3.08","29.060000000000002","0.6900000000000001"
"146","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-08,3.5,"HC",8,1,"3.08","28.73","0.38"
"147","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-13,3.5,"HC",8,1,"3.08","28.94","0.61"
"148","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-18,3.5,"HC",8,1,"3.2800000000000002","29.05","0.76"
"149","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-23,3.5,"HC",8,1,"3.2800000000000002","28.580000000000002","0.35000000000000003"
"150","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-28,3.5,"HC",8,0,"3.2800000000000002","28.310000000000002","0.13"
"151","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-03,3.5,"HC",4,1,"3.08","29.060000000000002","0.6900000000000001"
"152","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-08,3.5,"HC",4,1,"3.08","28.73","0.38"
"153","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-13,3.5,"HC",4,1,"3.08","28.94","0.61"
"154","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-18,3.5,"HC",4,1,"3.2800000000000002","29.05","0.76"
"155","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-23,3.5,"HC",4,1,"3.2800000000000002","28.580000000000002","0.35000000000000003"
"156","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-28,3.5,"HC",4,0,"3.2800000000000002","28.310000000000002","0.13"
"157","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-03,3.5,"HC",8,1,"3.08","29.060000000000002","0.6900000000000001"
"158","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-08,3.5,"HC",8,1,"3.08","28.73","0.38"
"159","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-13,3.5,"HC",8,1,"3.08","28.94","0.61"
"160","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-18,3.5,"HC",8,1,"3.2800000000000002","29.05","0.76"
"161","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-23,3.5,"HC",8,1,"3.2800000000000002","28.580000000000002","0.35000000000000003"
"162","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-28,3.5,"HC",8,0,"3.2800000000000002","28.310000000000002","0.13"
"163","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-03,3.5,"HC",5,1,"3.08","29.060000000000002","0.6900000000000001"
"164","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-08,3.5,"HC",5,1,"3.08","28.73","0.38"
"165","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,10,2017-10-23,2017-10-13,3.5,"HC",5,1,"3.08","28.94","0.61"
